data,atendente,supervisor,coordenador,operacao,cidade,estado,nome_indicador,numerador,denominador
2024-06-17,Atendente_3,Supervisor_5,Coordenador_2,SAC,Belo Horizonte,PR,TMA,320,35
2024-06-17,Atendente_3,Supervisor_5,Coordenador_2,SAC,Belo Horizonte,PR,CSAT,7,7
2024-07-25,Atendente_5,Supervisor_1,Coordenador_2,Suporte Técnico,Rio de Janeiro,RS,Atendidas,15,1
2024-07-25,Atendente_5,Supervisor_1,Coordenador_2,Suporte Técnico,Rio de Janeiro,RS,TMA,270,17
2024-07-25,Atendente_5,Supervisor_1,Coordenador_2,Suporte Técnico,Rio de Janeiro,RS,CSAT,18,6
2024-05-06,Atendente_4,Supervisor_5,Coordenador_1,Suporte Técnico,São Paulo,RS,Atendidas,10,1
2024-05-06,Atendente_4,Supervisor_5,Coordenador_1,Suporte Técnico,São Paulo,RS,TMA,550,22
2024-05-06,Atendente_4,Supervisor_5,Coordenador_1,Suporte Técnico,São Paulo,RS,CSAT,8,3
2024-02-03,Atendente_15,Supervisor_1,Coordenador_2,Cobrança,São Paulo,SP,Atendidas,26,1
2024-02-03,Atendente_15,Supervisor_1,Coordenador_2,Cobrança,São Paulo,SP,TMA,307,47
2024-02-03,Atendente_15,Supervisor_1,Coordenador_2,Cobrança,São Paulo,SP,CSAT,10,7
2024-05-03,Atendente_19,Supervisor_4,Coordenador_1,Cobrança,São Paulo,RS,Atendidas,23,1
2024-05-03,Atendente_19,Supervisor_4,Coordenador_1,Cobrança,São Paulo,RS,TMA,188,18
2024-05-03,Atendente_19,Supervisor_4,Coordenador_1,Cobrança,São Paulo,RS,CSAT,8,8
2024-02-03,Atendente_2,Supervisor_1,Coordenador_2,Cobrança,Belo Horizonte,SP,Atendidas,6,1
2024-02-03,Atendente_2,Supervisor_1,Coordenador_2,Cobrança,Belo Horizonte,SP,TMA,446,12
2024-02-03,Atendente_2,Supervisor_1,Coordenador_2,Cobrança,Belo Horizonte,SP,CSAT,8,3
2024-03-04,Atendente_12,Supervisor_1,Coordenador_1,Cobrança,Belo Horizonte,PR,Atendidas,11,1
2024-03-04,Atendente_12,Supervisor_1,Coordenador_1,Cobrança,Belo Horizonte,PR,TMA,498,16
2024-03-04,Atendente_12,Supervisor_1,Coordenador_1,Cobrança,Belo Horizonte,PR,CSAT,42,9
2024-01-24,Atendente_5,Supervisor_4,Coordenador_1,Vendas,Rio de Janeiro,PR,Atendidas,9,1
2024-01-24,Atendente_5,Supervisor_4,Coordenador_1,Vendas,Rio de Janeiro,PR,TMA,342,37
2024-01-24,Atendente_5,Supervisor_4,Coordenador_1,Vendas,Rio de Janeiro,PR,CSAT,1,1
2024-06-10,Atendente_18,Supervisor_5,Coordenador_1,Cobrança,Curitiba,MG,Atendidas,35,1
2024-06-10,Atendente_18,Supervisor_5,Coordenador_1,Cobrança,Curitiba,MG,TMA,347,38
2024-06-10,Atendente_18,Supervisor_5,Coordenador_1,Cobrança,Curitiba,MG,CSAT,28,9
2024-01-31,Atendente_5,Supervisor_4,Coordenador_1,Cobrança,São Paulo,RJ,Atendidas,42,1
2024-01-31,Atendente_5,Supervisor_4,Coordenador_1,Cobrança,São Paulo,RJ,TMA,163,17
2024-01-31,Atendente_5,Supervisor_4,Coordenador_1,Cobrança,São Paulo,RJ,CSAT,15,7
2024-02-13,Atendente_7,Supervisor_3,Coordenador_2,Suporte Técnico,São Paulo,RS,Atendidas,36,1
2024-02-13,Atendente_7,Supervisor_3,Coordenador_2,Suporte Técnico,São Paulo,RS,TMA,168,34
2024-02-13,Atendente_7,Supervisor_3,Coordenador_2,Suporte Técnico,São Paulo,RS,CSAT,24,5
2024-07-27,Atendente_18,Supervisor_3,Coordenador_2,Cobrança,Rio de Janeiro,RS,Atendidas,24,1
2024-07-27,Atendente_18,Supervisor_3,Coordenador_2,Cobrança,Rio de Janeiro,RS,TMA,334,24
2024-07-27,Atendente_18,Supervisor_3,Coordenador_2,Cobrança,Rio de Janeiro,RS,CSAT,17,7
2024-04-21,Atendente_3,Supervisor_5,Coordenador_2,Suporte Técnico,São Paulo,RJ,Atendidas,39,1
2024-04-21,Atendente_3,Supervisor_5,Coordenador_2,Suporte Técnico,São Paulo,RJ,TMA,149,13
2024-04-21,Atendente_3,Supervisor_5,Coordenador_2,Suporte Técnico,São Paulo,RJ,CSAT,13,3
2024-01-01,Atendente_2,Supervisor_4,Coordenador_1,Cobrança,Belo Horizonte,PR,Atendidas,21,1
2024-01-01,Atendente_2,Supervisor_4,Coordenador_1,Cobrança,Belo Horizonte,PR,TMA,596,20
2024-01-01,Atendente_2,Supervisor_4,Coordenador_1,Cobrança,Belo Horizonte,PR,CSAT,7,4
2024-07-03,Atendente_3,Supervisor_2,Coordenador_1,Vendas,Rio de Janeiro,MG,Atendidas,21,1
2024-07-03,Atendente_3,Supervisor_2,Coordenador_1,Vendas,Rio de Janeiro,MG,TMA,517,7
2024-07-03,Atendente_3,Supervisor_2,Coordenador_1,Vendas,Rio de Janeiro,MG,CSAT,16,8
2024-01-10,Atendente_14,Supervisor_3,Coordenador_2,Cobrança,Belo Horizonte,RJ,Atendidas,19,1
2024-01-10,Atendente_14,Supervisor_3,Coordenador_2,Cobrança,Belo Horizonte,RJ,TMA,585,32
2024-01-10,Atendente_14,Supervisor_3,Coordenador_2,Cobrança,Belo Horizonte,RJ,CSAT,7,2
2024-06-21,Atendente_10,Supervisor_4,Coordenador_1,Vendas,Belo Horizonte,MG,Atendidas,6,1
2024-06-21,Atendente_10,Supervisor_4,Coordenador_1,Vendas,Belo Horizonte,MG,TMA,490,23
2024-06-21,Atendente_10,Supervisor_4,Coordenador_1,Vendas,Belo Horizonte,MG,CSAT,5,2
2024-01-14,Atendente_1,Supervisor_5,Coordenador_2,Suporte Técnico,Belo Horizonte,MG,Atendidas,13,1
2024-01-14,Atendente_1,Supervisor_5,Coordenador_2,Suporte Técnico,Belo Horizonte,MG,TMA,493,34
2024-01-14,Atendente_1,Supervisor_5,Coordenador_2,Suporte Técnico,Belo Horizonte,MG,CSAT,13,8
2024-04-18,Atendente_11,Supervisor_5,Coordenador_1,Vendas,Porto Alegre,SP,Atendidas,41,1
2024-04-18,Atendente_11,Supervisor_5,Coordenador_1,Vendas,Porto Alegre,SP,TMA,198,10
2024-04-18,Atendente_11,Supervisor_5,Coordenador_1,Vendas,Porto Alegre,SP,CSAT,33,7
2024-02-21,Atendente_11,Supervisor_3,Coordenador_2,Suporte Técnico,Porto Alegre,RJ,Atendidas,16,1
2024-02-21,Atendente_11,Supervisor_3,Coordenador_2,Suporte Técnico,Porto Alegre,RJ,TMA,262,31
2024-02-21,Atendente_11,Supervisor_3,Coordenador_2,Suporte Técnico,Porto Alegre,RJ,CSAT,34,8
2024-01-08,Atendente_18,Supervisor_4,Coordenador_1,Suporte Técnico,Curitiba,RS,Atendidas,22,1
2024-01-08,Atendente_18,Supervisor_4,Coordenador_1,Suporte Técnico,Curitiba,RS,TMA,180,9
2024-01-08,Atendente_18,Supervisor_4,Coordenador_1,Suporte Técnico,Curitiba,RS,CSAT,5,3
2024-05-02,Atendente_4,Supervisor_3,Coordenador_2,Suporte Técnico,Curitiba,PR,Atendidas,8,1
2024-05-02,Atendente_4,Supervisor_3,Coordenador_2,Suporte Técnico,Curitiba,PR,TMA,143,27
2024-05-02,Atendente_4,Supervisor_3,Coordenador_2,Suporte Técnico,Curitiba,PR,CSAT,3,2
2024-01-06,Atendente_4,Supervisor_1,Coordenador_1,Cobrança,Porto Alegre,RJ,Atendidas,16,1
2024-01-06,Atendente_4,Supervisor_1,Coordenador_1,Cobrança,Porto Alegre,RJ,TMA,387,18
2024-01-06,Atendente_4,Supervisor_1,Coordenador_1,Cobrança,Porto Alegre,RJ,CSAT,21,6
2024-05-14,Atendente_13,Supervisor_3,Coordenador_1,Suporte Técnico,Belo Horizonte,RS,Atendidas,42,1
2024-05-14,Atendente_13,Supervisor_3,Coordenador_1,Suporte Técnico,Belo Horizonte,RS,TMA,477,5
2024-05-14,Atendente_13,Supervisor_3,Coordenador_1,Suporte Técnico,Belo Horizonte,RS,CSAT,4,1
2024-05-06,Atendente_18,Supervisor_3,Coordenador_1,Vendas,Curitiba,SP,Atendidas,45,1
2024-05-06,Atendente_18,Supervisor_3,Coordenador_1,Vendas,Curitiba,SP,TMA,238,37
2024-05-06,Atendente_18,Supervisor_3,Coordenador_1,Vendas,Curitiba,SP,CSAT,10,5
2024-05-06,Atendente_17,Supervisor_2,Coordenador_2,Suporte Técnico,Rio de Janeiro,SP,Atendidas,45,1
2024-05-06,Atendente_17,Supervisor_2,Coordenador_2,Suporte Técnico,Rio de Janeiro,SP,TMA,408,25
2024-05-06,Atendente_17,Supervisor_2,Coordenador_2,Suporte Técnico,Rio de Janeiro,SP,CSAT,12,6
2024-06-26,Atendente_20,Supervisor_5,Coordenador_1,Cobrança,Rio de Janeiro,SP,Atendidas,5,1
2024-06-26,Atendente_20,Supervisor_5,Coordenador_1,Cobrança,Rio de Janeiro,SP,TMA,249,28
2024-06-26,Atendente_20,Supervisor_5,Coordenador_1,Cobrança,Rio de Janeiro,SP,CSAT,10,4
2024-05-26,Atendente_18,Supervisor_1,Coordenador_2,Vendas,São Paulo,RJ,Atendidas,23,1
2024-05-26,Atendente_18,Supervisor_1,Coordenador_2,Vendas,São Paulo,RJ,TMA,526,41
2024-05-26,Atendente_18,Supervisor_1,Coordenador_2,Vendas,São Paulo,RJ,CSAT,3,1
2024-03-24,Atendente_3,Supervisor_3,Coordenador_2,SAC,São Paulo,MG,Atendidas,13,1
2024-03-24,Atendente_3,Supervisor_3,Coordenador_2,SAC,São Paulo,MG,TMA,198,45
2024-03-24,Atendente_3,Supervisor_3,Coordenador_2,SAC,São Paulo,MG,CSAT,8,7
2024-06-24,Atendente_4,Supervisor_4,Coordenador_1,Vendas,São Paulo,MG,Atendidas,26,1
2024-06-24,Atendente_4,Supervisor_4,Coordenador_1,Vendas,São Paulo,MG,TMA,68,26
2024-06-24,Atendente_4,Supervisor_4,Coordenador_1,Vendas,São Paulo,MG,CSAT,7,7
2024-03-30,Atendente_18,Supervisor_2,Coordenador_1,SAC,Rio de Janeiro,MG,Atendidas,16,1
2024-03-30,Atendente_18,Supervisor_2,Coordenador_1,SAC,Rio de Janeiro,MG,TMA,187,42
2024-03-30,Atendente_18,Supervisor_2,Coordenador_1,SAC,Rio de Janeiro,MG,CSAT,28,7
2024-02-07,Atendente_18,Supervisor_3,Coordenador_2,Vendas,São Paulo,PR,Atendidas,7,1
2024-02-07,Atendente_18,Supervisor_3,Coordenador_2,Vendas,São Paulo,PR,TMA,254,22
2024-02-07,Atendente_18,Supervisor_3,Coordenador_2,Vendas,São Paulo,PR,CSAT,8,4
2024-04-16,Atendente_14,Supervisor_3,Coordenador_1,Vendas,Porto Alegre,SP,Atendidas,7,1
2024-04-16,Atendente_14,Supervisor_3,Coordenador_1,Vendas,Porto Alegre,SP,TMA,258,30
2024-04-16,Atendente_14,Supervisor_3,Coordenador_1,Vendas,Porto Alegre,SP,CSAT,10,5
2024-02-17,Atendente_5,Supervisor_4,Coordenador_2,Suporte Técnico,Belo Horizonte,RS,Atendidas,36,1
2024-02-17,Atendente_5,Supervisor_4,Coordenador_2,Suporte Técnico,Belo Horizonte,RS,TMA,393,24
2024-02-17,Atendente_5,Supervisor_4,Coordenador_2,Suporte Técnico,Belo Horizonte,RS,CSAT,13,5
2024-02-07,Atendente_15,Supervisor_3,Coordenador_2,SAC,Rio de Janeiro,RJ,Atendidas,33,1
2024-02-07,Atendente_15,Supervisor_3,Coordenador_2,SAC,Rio de Janeiro,RJ,TMA,306,23
2024-02-07,Atendente_15,Supervisor_3,Coordenador_2,SAC,Rio de Janeiro,RJ,CSAT,13,3
2024-04-20,Atendente_8,Supervisor_2,Coordenador_1,Suporte Técnico,Porto Alegre,SP,Atendidas,17,1
2024-04-20,Atendente_8,Supervisor_2,Coordenador_1,Suporte Técnico,Porto Alegre,SP,TMA,342,5
2024-04-20,Atendente_8,Supervisor_2,Coordenador_1,Suporte Técnico,Porto Alegre,SP,CSAT,9,4
2024-01-05,Atendente_5,Supervisor_5,Coordenador_2,Vendas,Porto Alegre,MG,Atendidas,22,1
2024-01-05,Atendente_5,Supervisor_5,Coordenador_2,Vendas,Porto Alegre,MG,TMA,380,23
2024-01-05,Atendente_5,Supervisor_5,Coordenador_2,Vendas,Porto Alegre,MG,CSAT,6,2
2024-07-26,Atendente_12,Supervisor_2,Coordenador_1,SAC,Porto Alegre,SP,Atendidas,48,1
2024-07-26,Atendente_12,Supervisor_2,Coordenador_1,SAC,Porto Alegre,SP,TMA,103,27
2024-07-26,Atendente_12,Supervisor_2,Coordenador_1,SAC,Porto Alegre,SP,CSAT,24,5
2024-01-15,Atendente_12,Supervisor_4,Coordenador_2,Cobrança,Belo Horizonte,PR,Atendidas,36,1
2024-01-15,Atendente_12,Supervisor_4,Coordenador_2,Cobrança,Belo Horizonte,PR,TMA,269,37
2024-01-15,Atendente_12,Supervisor_4,Coordenador_2,Cobrança,Belo Horizonte,PR,CSAT,41,9
2024-05-30,Atendente_12,Supervisor_4,Coordenador_1,Cobrança,Belo Horizonte,RS,Atendidas,37,1
2024-05-30,Atendente_12,Supervisor_4,Coordenador_1,Cobrança,Belo Horizonte,RS,TMA,471,39
2024-05-30,Atendente_12,Supervisor_4,Coordenador_1,Cobrança,Belo Horizonte,RS,CSAT,11,3
2024-04-02,Atendente_10,Supervisor_5,Coordenador_1,Cobrança,São Paulo,MG,Atendidas,33,1
2024-04-02,Atendente_10,Supervisor_5,Coordenador_1,Cobrança,São Paulo,MG,TMA,462,35
2024-04-02,Atendente_10,Supervisor_5,Coordenador_1,Cobrança,São Paulo,MG,CSAT,2,1
2024-05-10,Atendente_4,Supervisor_3,Coordenador_1,SAC,Belo Horizonte,RS,Atendidas,49,1
2024-05-10,Atendente_4,Supervisor_3,Coordenador_1,SAC,Belo Horizonte,RS,TMA,111,42
2024-05-10,Atendente_4,Supervisor_3,Coordenador_1,SAC,Belo Horizonte,RS,CSAT,5,2
2024-02-19,Atendente_11,Supervisor_5,Coordenador_1,Cobrança,Curitiba,MG,Atendidas,5,1
2024-02-19,Atendente_11,Supervisor_5,Coordenador_1,Cobrança,Curitiba,MG,TMA,531,11
2024-02-19,Atendente_11,Supervisor_5,Coordenador_1,Cobrança,Curitiba,MG,CSAT,14,4
2024-07-05,Atendente_12,Supervisor_2,Coordenador_1,SAC,São Paulo,SP,Atendidas,6,1
2024-07-05,Atendente_12,Supervisor_2,Coordenador_1,SAC,São Paulo,SP,TMA,402,37
2024-07-05,Atendente_12,Supervisor_2,Coordenador_1,SAC,São Paulo,SP,CSAT,6,4
2024-01-16,Atendente_19,Supervisor_5,Coordenador_1,Vendas,São Paulo,RJ,Atendidas,26,1
2024-01-16,Atendente_19,Supervisor_5,Coordenador_1,Vendas,São Paulo,RJ,TMA,199,40
2024-01-16,Atendente_19,Supervisor_5,Coordenador_1,Vendas,São Paulo,RJ,CSAT,6,6
2024-03-21,Atendente_14,Supervisor_2,Coordenador_1,Cobrança,Rio de Janeiro,RJ,Atendidas,21,1
2024-03-21,Atendente_14,Supervisor_2,Coordenador_1,Cobrança,Rio de Janeiro,RJ,TMA,113,5
2024-03-21,Atendente_14,Supervisor_2,Coordenador_1,Cobrança,Rio de Janeiro,RJ,CSAT,17,4
2024-01-27,Atendente_7,Supervisor_5,Coordenador_1,SAC,Curitiba,MG,Atendidas,19,1
2024-01-27,Atendente_7,Supervisor_5,Coordenador_1,SAC,Curitiba,MG,TMA,162,49
2024-01-27,Atendente_7,Supervisor_5,Coordenador_1,SAC,Curitiba,MG,CSAT,3,2
2024-07-17,Atendente_2,Supervisor_2,Coordenador_2,SAC,Rio de Janeiro,RJ,Atendidas,34,1
2024-07-17,Atendente_2,Supervisor_2,Coordenador_2,SAC,Rio de Janeiro,RJ,TMA,128,10
2024-07-17,Atendente_2,Supervisor_2,Coordenador_2,SAC,Rio de Janeiro,RJ,CSAT,7,3
2024-03-15,Atendente_6,Supervisor_4,Coordenador_2,Cobrança,Curitiba,SP,Atendidas,39,1
2024-03-15,Atendente_6,Supervisor_4,Coordenador_2,Cobrança,Curitiba,SP,TMA,548,37
2024-03-15,Atendente_6,Supervisor_4,Coordenador_2,Cobrança,Curitiba,SP,CSAT,31,8
2024-05-29,Atendente_20,Supervisor_3,Coordenador_2,Cobrança,Curitiba,PR,Atendidas,8,1
2024-05-29,Atendente_20,Supervisor_3,Coordenador_2,Cobrança,Curitiba,PR,TMA,511,43
2024-05-29,Atendente_20,Supervisor_3,Coordenador_2,Cobrança,Curitiba,PR,CSAT,20,9
2024-04-07,Atendente_18,Supervisor_2,Coordenador_1,Cobrança,Rio de Janeiro,PR,Atendidas,49,1
2024-04-07,Atendente_18,Supervisor_2,Coordenador_1,Cobrança,Rio de Janeiro,PR,TMA,405,47
2024-04-07,Atendente_18,Supervisor_2,Coordenador_1,Cobrança,Rio de Janeiro,PR,CSAT,20,5
2024-04-19,Atendente_18,Supervisor_2,Coordenador_2,Vendas,Curitiba,RJ,Atendidas,20,1
2024-04-19,Atendente_18,Supervisor_2,Coordenador_2,Vendas,Curitiba,RJ,TMA,82,43
2024-04-19,Atendente_18,Supervisor_2,Coordenador_2,Vendas,Curitiba,RJ,CSAT,1,1
2024-06-29,Atendente_5,Supervisor_2,Coordenador_1,Vendas,Rio de Janeiro,MG,Atendidas,11,1
2024-06-29,Atendente_5,Supervisor_2,Coordenador_1,Vendas,Rio de Janeiro,MG,TMA,512,10
2024-06-29,Atendente_5,Supervisor_2,Coordenador_1,Vendas,Rio de Janeiro,MG,CSAT,10,5
2024-06-09,Atendente_9,Supervisor_4,Coordenador_1,Vendas,Porto Alegre,SP,Atendidas,17,1
2024-06-09,Atendente_9,Supervisor_4,Coordenador_1,Vendas,Porto Alegre,SP,TMA,503,20
2024-06-09,Atendente_9,Supervisor_4,Coordenador_1,Vendas,Porto Alegre,SP,CSAT,4,4
2024-06-18,Atendente_6,Supervisor_1,Coordenador_2,Cobrança,São Paulo,MG,Atendidas,33,1
2024-06-18,Atendente_6,Supervisor_1,Coordenador_2,Cobrança,São Paulo,MG,TMA,137,22
2024-06-18,Atendente_6,Supervisor_1,Coordenador_2,Cobrança,São Paulo,MG,CSAT,7,3
2024-04-25,Atendente_6,Supervisor_3,Coordenador_1,Suporte Técnico,Curitiba,SP,Atendidas,49,1
2024-04-25,Atendente_6,Supervisor_3,Coordenador_1,Suporte Técnico,Curitiba,SP,TMA,431,33
2024-04-25,Atendente_6,Supervisor_3,Coordenador_1,Suporte Técnico,Curitiba,SP,CSAT,16,8
2024-04-05,Atendente_17,Supervisor_2,Coordenador_1,Suporte Técnico,São Paulo,MG,Atendidas,19,1
2024-04-05,Atendente_17,Supervisor_2,Coordenador_1,Suporte Técnico,São Paulo,MG,TMA,103,28
2024-04-05,Atendente_17,Supervisor_2,Coordenador_1,Suporte Técnico,São Paulo,MG,CSAT,22,8
2024-03-10,Atendente_8,Supervisor_3,Coordenador_1,Cobrança,Curitiba,RJ,Atendidas,19,1
2024-03-10,Atendente_8,Supervisor_3,Coordenador_1,Cobrança,Curitiba,RJ,TMA,518,27
2024-03-10,Atendente_8,Supervisor_3,Coordenador_1,Cobrança,Curitiba,RJ,CSAT,26,6
2024-06-06,Atendente_12,Supervisor_5,Coordenador_1,Vendas,Belo Horizonte,RJ,Atendidas,8,1
2024-06-06,Atendente_12,Supervisor_5,Coordenador_1,Vendas,Belo Horizonte,RJ,TMA,245,45
2024-06-06,Atendente_12,Supervisor_5,Coordenador_1,Vendas,Belo Horizonte,RJ,CSAT,2,2
2024-04-29,Atendente_10,Supervisor_5,Coordenador_2,Vendas,Curitiba,SP,Atendidas,22,1
2024-04-29,Atendente_10,Supervisor_5,Coordenador_2,Vendas,Curitiba,SP,TMA,123,40
2024-04-29,Atendente_10,Supervisor_5,Coordenador_2,Vendas,Curitiba,SP,CSAT,12,6
2024-07-08,Atendente_2,Supervisor_1,Coordenador_1,SAC,Rio de Janeiro,PR,Atendidas,43,1
2024-07-08,Atendente_2,Supervisor_1,Coordenador_1,SAC,Rio de Janeiro,PR,TMA,172,21
2024-07-08,Atendente_2,Supervisor_1,Coordenador_1,SAC,Rio de Janeiro,PR,CSAT,6,3
2024-06-24,Atendente_9,Supervisor_4,Coordenador_2,Suporte Técnico,Belo Horizonte,MG,Atendidas,36,1
2024-06-24,Atendente_9,Supervisor_4,Coordenador_2,Suporte Técnico,Belo Horizonte,MG,TMA,347,30
2024-06-24,Atendente_9,Supervisor_4,Coordenador_2,Suporte Técnico,Belo Horizonte,MG,CSAT,31,8
2024-07-01,Atendente_19,Supervisor_2,Coordenador_1,Suporte Técnico,Curitiba,SP,Atendidas,17,1
2024-07-01,Atendente_19,Supervisor_2,Coordenador_1,Suporte Técnico,Curitiba,SP,TMA,340,30
2024-07-01,Atendente_19,Supervisor_2,Coordenador_1,Suporte Técnico,Curitiba,SP,CSAT,18,4
2024-02-03,Atendente_20,Supervisor_3,Coordenador_2,Vendas,Belo Horizonte,SP,Atendidas,30,1
2024-02-03,Atendente_20,Supervisor_3,Coordenador_2,Vendas,Belo Horizonte,SP,TMA,574,17
2024-02-03,Atendente_20,Supervisor_3,Coordenador_2,Vendas,Belo Horizonte,SP,CSAT,25,8
2024-01-19,Atendente_5,Supervisor_4,Coordenador_2,SAC,Porto Alegre,MG,Atendidas,19,1
2024-01-19,Atendente_5,Supervisor_4,Coordenador_2,SAC,Porto Alegre,MG,TMA,314,26
2024-01-19,Atendente_5,Supervisor_4,Coordenador_2,SAC,Porto Alegre,MG,CSAT,14,5
2024-02-04,Atendente_9,Supervisor_1,Coordenador_1,Cobrança,Rio de Janeiro,RJ,Atendidas,22,1
2024-02-04,Atendente_9,Supervisor_1,Coordenador_1,Cobrança,Rio de Janeiro,RJ,TMA,173,24
2024-02-04,Atendente_9,Supervisor_1,Coordenador_1,Cobrança,Rio de Janeiro,RJ,CSAT,11,3
2024-03-28,Atendente_4,Supervisor_2,Coordenador_1,Vendas,São Paulo,PR,Atendidas,18,1
2024-03-28,Atendente_4,Supervisor_2,Coordenador_1,Vendas,São Paulo,PR,TMA,291,16
2024-03-28,Atendente_4,Supervisor_2,Coordenador_1,Vendas,São Paulo,PR,CSAT,5,3
2024-04-17,Atendente_16,Supervisor_3,Coordenador_1,Vendas,Porto Alegre,PR,Atendidas,27,1
2024-04-17,Atendente_16,Supervisor_3,Coordenador_1,Vendas,Porto Alegre,PR,TMA,259,9
2024-04-17,Atendente_16,Supervisor_3,Coordenador_1,Vendas,Porto Alegre,PR,CSAT,3,2
2024-01-22,Atendente_5,Supervisor_1,Coordenador_2,Cobrança,São Paulo,RJ,Atendidas,47,1
2024-01-22,Atendente_5,Supervisor_1,Coordenador_2,Cobrança,São Paulo,RJ,TMA,549,28
2024-01-22,Atendente_5,Supervisor_1,Coordenador_2,Cobrança,São Paulo,RJ,CSAT,7,2
2024-06-19,Atendente_3,Supervisor_3,Coordenador_1,SAC,Rio de Janeiro,MG,Atendidas,8,1
2024-06-19,Atendente_3,Supervisor_3,Coordenador_1,SAC,Rio de Janeiro,MG,TMA,390,34
2024-06-19,Atendente_3,Supervisor_3,Coordenador_1,SAC,Rio de Janeiro,MG,CSAT,2,1
2024-03-10,Atendente_12,Supervisor_3,Coordenador_1,SAC,Curitiba,SP,Atendidas,11,1
2024-03-10,Atendente_12,Supervisor_3,Coordenador_1,SAC,Curitiba,SP,TMA,187,19
2024-03-10,Atendente_12,Supervisor_3,Coordenador_1,SAC,Curitiba,SP,CSAT,3,1
2024-02-13,Atendente_10,Supervisor_3,Coordenador_2,Vendas,Porto Alegre,MG,Atendidas,6,1
2024-02-13,Atendente_10,Supervisor_3,Coordenador_2,Vendas,Porto Alegre,MG,TMA,533,32
2024-02-13,Atendente_10,Supervisor_3,Coordenador_2,Vendas,Porto Alegre,MG,CSAT,2,1
2024-03-01,Atendente_13,Supervisor_4,Coordenador_2,Cobrança,Porto Alegre,RS,Atendidas,42,1
2024-03-01,Atendente_13,Supervisor_4,Coordenador_2,Cobrança,Porto Alegre,RS,TMA,78,19
2024-03-01,Atendente_13,Supervisor_4,Coordenador_2,Cobrança,Porto Alegre,RS,CSAT,22,8
2024-04-02,Atendente_15,Supervisor_4,Coordenador_2,Cobrança,Porto Alegre,RJ,Atendidas,48,1
2024-04-02,Atendente_15,Supervisor_4,Coordenador_2,Cobrança,Porto Alegre,RJ,TMA,431,28
2024-04-02,Atendente_15,Supervisor_4,Coordenador_2,Cobrança,Porto Alegre,RJ,CSAT,25,6
2024-04-02,Atendente_15,Supervisor_5,Coordenador_2,Cobrança,Belo Horizonte,PR,Atendidas,30,1
2024-04-02,Atendente_15,Supervisor_5,Coordenador_2,Cobrança,Belo Horizonte,PR,TMA,220,25
2024-04-02,Atendente_15,Supervisor_5,Coordenador_2,Cobrança,Belo Horizonte,PR,CSAT,3,3
2024-02-15,Atendente_6,Supervisor_1,Coordenador_2,SAC,São Paulo,MG,Atendidas,36,1
2024-02-15,Atendente_6,Supervisor_1,Coordenador_2,SAC,São Paulo,MG,TMA,508,19
2024-02-15,Atendente_6,Supervisor_1,Coordenador_2,SAC,São Paulo,MG,CSAT,14,9
2024-06-06,Atendente_4,Supervisor_4,Coordenador_2,Cobrança,Belo Horizonte,RJ,Atendidas,23,1
2024-06-06,Atendente_4,Supervisor_4,Coordenador_2,Cobrança,Belo Horizonte,RJ,TMA,410,22
2024-06-06,Atendente_4,Supervisor_4,Coordenador_2,Cobrança,Belo Horizonte,RJ,CSAT,21,8
2024-05-18,Atendente_15,Supervisor_4,Coordenador_1,Vendas,São Paulo,RJ,Atendidas,47,1
2024-05-18,Atendente_15,Supervisor_4,Coordenador_1,Vendas,São Paulo,RJ,TMA,572,26
2024-05-18,Atendente_15,Supervisor_4,Coordenador_1,Vendas,São Paulo,RJ,CSAT,20,8
2024-02-11,Atendente_18,Supervisor_4,Coordenador_2,Cobrança,Rio de Janeiro,RJ,Atendidas,31,1
2024-02-11,Atendente_18,Supervisor_4,Coordenador_2,Cobrança,Rio de Janeiro,RJ,TMA,114,35
2024-02-11,Atendente_18,Supervisor_4,Coordenador_2,Cobrança,Rio de Janeiro,RJ,CSAT,19,4
2024-02-08,Atendente_7,Supervisor_5,Coordenador_2,SAC,Porto Alegre,SP,Atendidas,22,1
2024-02-08,Atendente_7,Supervisor_5,Coordenador_2,SAC,Porto Alegre,SP,TMA,183,45
2024-02-08,Atendente_7,Supervisor_5,Coordenador_2,SAC,Porto Alegre,SP,CSAT,9,4
2024-02-12,Atendente_15,Supervisor_4,Coordenador_2,Vendas,Rio de Janeiro,PR,Atendidas,17,1
2024-02-12,Atendente_15,Supervisor_4,Coordenador_2,Vendas,Rio de Janeiro,PR,TMA,584,34
2024-02-12,Atendente_15,Supervisor_4,Coordenador_2,Vendas,Rio de Janeiro,PR,CSAT,20,8
2024-05-21,Atendente_9,Supervisor_5,Coordenador_2,Cobrança,Belo Horizonte,RJ,Atendidas,40,1
2024-05-21,Atendente_9,Supervisor_5,Coordenador_2,Cobrança,Belo Horizonte,RJ,TMA,260,46
2024-05-21,Atendente_9,Supervisor_5,Coordenador_2,Cobrança,Belo Horizonte,RJ,CSAT,4,2
2024-02-22,Atendente_8,Supervisor_5,Coordenador_2,SAC,Porto Alegre,RJ,Atendidas,21,1
2024-02-22,Atendente_8,Supervisor_5,Coordenador_2,SAC,Porto Alegre,RJ,TMA,526,25
2024-02-22,Atendente_8,Supervisor_5,Coordenador_2,SAC,Porto Alegre,RJ,CSAT,37,9
2024-01-03,Atendente_13,Supervisor_5,Coordenador_1,Vendas,São Paulo,RJ,Atendidas,38,1
